시설년도,위치코드,시설구분1,쉼터명칭,도로명주소,경도,위도,X좌표(EPSG:5186),Y좌표(EPSG:5186)
2025,1129078000,특정계층이용시설,꿈의숲루첸(아)경로당,서울특별시 성북구 월계로36길 27 (꿈의숲대명루첸아파트 101동),127.046235,37.621397,204081.7226,557978.761
2025,1129078000,특정계층이용시설,꿈의숲코오롱하늘채아파트경로당,서울특별시 성북구 돌곶이로 220 (꿈의숲코오롱하늘채 104동),127.045818,37.619782,204044.9964,557799.4952
2025,1129078000,특정계층이용시설,참누리(아)경로당,서울특별시 성북구 한천로101길 18 (참누리아파트 207동),127.049656,37.623323,204383.6225,558192.6807
2025,1129078000,특정계층이용시설,장월sh-ville1단지(아)경로당,서울특별시 성북구 한천로101길 54,127.04813,37.622313,204248.965,558080.5113
2025,1129078000,공공시설,장위3동주민센터,서울특별시 성북구 장위동 97-3,127.0554624,37.6150498,204896.7531,557274.7311
2025,1129078000,특정계층이용시설,장위3동제1경로당,서울특별시 성북구 장월로32길 9-3 (장위동),127.0513272,37.6176797,204531.4983,557566.4141
2025,1129078000,특정계층이용시설,장위실버복지센터,서울특별시 성북구 한천로 708 (장위동),127.053532,37.6201187,204725.998,557837.2257
2025,1129078000,공공시설,시립성북청소년센터,서울특별시 성북구 한천로95길 7,127.055802,37.6175187,204926.5733,557548.7702
2025,1129078000,생활밀착민간시설,새마을금고장위3동(본점),서울특별시 성북구 장위로 179-1,127.0553994,37.6161377,204891.1196,557395.473
2025,1129081000,특정계층이용시설,석관래미안아트리치경로당,서울특별시 성북구 돌곶이로8길 22 (래미안아트리치 102동),127.063437,37.606023,205601.5044,556273.3003
2025,1129081000,특정계층이용시설,중앙하이츠(아)경로당,서울특별시 성북구 한천로76길 73 (중앙하이츠아파트 경로당),127.066649,37.611486,205884.6944,556879.8302
2025,1129081000,특정계층이용시설,석관1동코오롱(아)경로당,서울특별시 성북구 한천로 509 (코오롱아파트),127.065809,37.606184,205810.9401,556291.3137
2025,1129081000,특정계층이용시설,석관1동삼성(아)경로당,서울특별시 성북구 한천로68길 51 (석관동삼성아파트 상가동),127.065583,37.610339,205790.6621,556752.4594
2025,1129081000,특정계층이용시설,석관동두산(아)경로당,서울특별시 성북구 화랑로48길 16 (두산아파트),127.068813,37.612587,206075.6727,557002.1672
2025,1129081000,특정계층이용시설,래미안석관(아)경로당,서울특별시 성북구 화랑로 214 (래미안석관),127.054822,37.608645,204840.6275,556563.8346
2025,1129081000,공공시설,석관동미리내도서관,,127.065492,37.613472,205782.3847,557100.1828
2025,1129081000,특정계층이용시설,돌곶이경로당,서울특별시 성북구 돌곶이로7길 20  (석관동),127.0605513,37.605949,205346.7015,556264.9188
2025,1129081000,공공시설,돌곶이생활예술문화센터,서울특별시 성북구 화랑로32길 100-1 (석관동),127.0587623,37.6062826,205188.709,556301.8444
2025,1129081000,공공시설,석관동주민센터,서울특별시 성북구 화랑로 296,127.061374,37.6129713,205418.8367,557044.3649
2025,1129081000,특정계층이용시설,석관동제1경로당,서울특별시 성북구 한천로74길 1 (석관동),127.0632094,37.6108224,205581.0486,556805.9678
2025,1130554500,특정계층이용시설,방천경로당,서울특별시 강북구 월계로7길 39-9 (미아동),127.0331566,37.612419,202927.486,556981.8112
2025,1130555500,공공시설,송천동주민센터,서울특별시 강북구 솔샘로 284,127.023834,37.618268,202104.2035,557630.7373
2025,1130555500,특정계층이용시설,솔샘길경로당,서울특별시 강북구 솔샘로 277-1 (미아동),127.0234497,37.6188673,202070.2587,557697.2446
2025,1130555500,특정계층이용시설,송암경로당,서울특별시 강북구 삼양로24길 4-6 (미아동),127.0224841,37.6163306,201985.0781,557415.6773
2025,1130555500,특정계층이용시설,송천경로당,서울특별시 강북구 솔샘로60길 18-12 (미아동),127.0243348,37.6180387,202148.4237,557605.2988
2025,1130555500,특정계층이용시설,숭인경로당,서울특별시 강북구 삼양로16길 25 (미아동),127.0235704,37.6130543,202081.0767,557052.0669
2025,1130555500,특정계층이용시설,큰마을효심경로당,서울특별시 강북구 삼양로54길 60 (미아동),127.0213522,37.6232608,201884.9698,558184.832
2025,1130555500,특정계층이용시설,건양경로당,서울특별시 강북구 삼양로38길 8-9,127.02133,37.62068,201883.0751,557898.3903
2025,1130557500,특정계층이용시설,래미안트리베라1차(아)경로당,"서울특별시 강북구 삼양로19길 25  (미아동, 삼성래미안트리베라1차아파트)",127.0207071,37.6142952,201828.24,557189.7338
2025,1130557500,공공시설,삼각산동주민센터,서울특별시 강북구 삼양로19길 34,127.0207409,37.6151481,201831.2033,557284.3971
2025,1130559500,특정계층이용시설,두산위브(아)경로당,서울특별시 강북구 덕릉로41길 15,127.030904,37.635599,202727.7507,559554.4771
2025,1130559500,특정계층이용시설,쌍용(아)경로당,서울특별시 강북구 한천로124나길 10,127.032201,37.637772,202842.148,559795.6961
2025,1130559500,특정계층이용시설,번동삼성(아)경로당,서울특별시 강북구 도봉로98길 33,127.031995,37.641447,202823.8268,560203.5769
2025,1130559500,특정계층이용시설,번남경로당,서울특별시 강북구 오패산로77길 29-7 (번동),127.0257443,37.636157,202272.3112,559616.2719
2025,1130559500,야외시설,번창교하부,서울특별시 강북구 도봉로102길 21 (번동),127.0317438,37.6422486,202801.6262,560292.5387
2025,1130559500,공공시설,번1동주민센터,서울특별시 강북구 덕릉로41길 74,127.028835,37.637862,202545.0526,559805.5885
2025,1130559500,특정계층이용시설,번1동경로당,서울특별시 강북구 덕릉로41길 92,127.028037,37.638224,202474.607,559845.7454
2025,1130559500,특정계층이용시설,샛강경로당,서울특별시 강북구 도봉로96나길 9-1 (번동),127.0323882,37.6390372,202858.6223,559936.1259
2025,1130560300,공공시설,강북문화정보도서관,서울특별시 강북구 오현로 145 (강북문화정보도서관),127.0363,37.62522,203204.4758,558402.6877
2025,1130560300,공공시설,번2동주민센터,서울특별시 강북구 한천로 897,127.038756,37.632068,203420.9717,559162.8302
2025,1130560300,공공시설,강북장애인종합복지관,서울특별시 강북구 오현로 189,127.039048,37.628728,203446.9006,558792.136
2025,1130560300,공공시설,번오마을종합사회복지관,서울특별시 강북구 한천로115길 20 (번동주공5단지아파트),127.038113,37.632585,203364.1911,559220.1886
2025,1130560300,특정계층이용시설,오동경로당,서울특별시 강북구 오현로25나길 92 (번동),127.033276,37.6256273,202937.5084,558447.7947
2025,1130560300,특정계층이용시설,장수촌경로당,서울특별시 강북구 덕릉로36길 22-4,127.028185,37.633829,202487.8163,559357.95
2025,1130560300,특정계층이용시설,교육촌경로당,서울특별시 강북구 오현로25다길 36,127.035455,37.627086,203129.803,558609.7654
2025,1130560300,특정계층이용시설,샘골경로당,서울특별시 강북구 덕릉로44길 6-4,127.032418,37.635035,202861.406,559491.9241
2025,1130560300,특정계층이용시설,샘마을경로당,서울특별시 강북구 오현로31길 125-14 (번동),127.0341852,37.6326416,203017.4864,559226.337
2025,1130560800,특정계층이용시설,100세건강플러스,서울특별시 강북구 오현로 208,127.042914,37.629214,203788.141,558846.2259
2025,1130560800,야외시설,벌리교상부,,127.044815,37.628375,203955.9922,558753.1842
2025,1130560800,공공시설,번3동주민센터,서울특별시 강북구 한천로105길 21,127.046596,37.625825,204113.3484,558470.2377
2025,1130560800,특정계층이용시설,골말경로당,서울특별시 강북구 한천로109길 57-12,127.041326,37.626881,203648.0778,558587.2246
2025,1130560800,공공시설,북서울종합사회복지관,서울특별시 강북구 한천로105길 24 (번동2단지주공아파트 202동),127.046375,37.626286,204093.814,558521.3941
2025,1130560800,공공시설,꿈의숲종합사회복지관,서울특별시 강북구 오현로 208 (번동주공아파트 301동),127.04114,37.629744,203631.5192,558904.9802
2025,1130561500,공공시설,수유문화정보도서관,"서울특별시 강북구 삼양로 299 (수유1동주민센터,수유문화정보도서관)",127.017641,37.630143,201557.2019,558948.6154
2025,1130561500,특정계층이용시설,큰무네미경로당,서울특별시 강북구 도봉로71가길 30-9,127.022639,37.632566,201998.3192,559217.6376
2025,1130561500,특정계층이용시설,삼흥경로당,서울특별시 강북구 삼양로77길 111,127.012578,37.627812,201110.3167,558689.8269
2025,1130561500,공공시설,수유1동주민센터,서울특별시 강북구 삼양로 299,127.017529,37.630001,201547.3184,558932.853
2025,1130561500,특정계층이용시설,수유경로당,서울특별시 강북구 인수봉로20길 32,127.012373,37.626678,201092.237,558563.9625
2025,1130561500,특정계층이용시설,수유장수경로당,서울특별시 강북구 삼양로80나길 56,127.020612,37.633316,201819.3799,559300.8386
2025,1130561500,특정계층이용시설,화계경로당,서울특별시 강북구 인수봉로38가길 28,127.015663,37.631436,201382.5764,559092.0938
2025,1130562500,특정계층이용시설,장미원경로당,서울특별시 강북구 삼양로124길 29-8 (수유동),127.0167133,37.6460948,201474.9968,560719.0849
2025,1130562500,공공시설,수유2동주민센터,서울특별시 강북구 한천로 1117,127.019875,37.644617,201754.0607,560555.1186
2025,1130562500,특정계층이용시설,물댐길경로당,서울특별시 강북구 한천로170가길 4,127.017426,37.648147,201537.8523,560946.8697
2025,1130562500,특정계층이용시설,수유2동경로당,서울특별시 강북구 노해로23길 94,127.018826,37.646798,201661.433,560797.1683
2025,1130563500,공공시설,강북구청,서울특별시 강북구 도봉로89길 13 (수유동),127.0255727,37.639685,202257.0583,560007.8392
2025,1130560300,야외시설,수유교하부,,127.027851,37.644482,202457.9841,560540.3141
2025,1130563500,공공시설,수유3동주민센터,서울특별시 강북구 노해로 36,127.023136,37.638689,202042.0213,559897.2376
2025,1130563500,특정계층이용시설,상산경로당,서울특별시 강북구 노해로8길 23 (수유동),127.0239151,37.6383065,202110.7968,559854.8013
2025,1130563500,특정계층이용시설,수삼경로당,서울특별시 강북구 삼양로98길 22 (수유동),127.0184192,37.6386718,201625.7092,559895.2364
2025,1130563500,특정계층이용시설,은모루경로당,서울특별시 강북구 도봉로95길 38-1 (수유동),127.0270318,37.6422337,202385.7576,560290.7547
2025,1100000000,공공시설,강북청소년센터,서울특별시 강북구 4.19로 74 (시립강북청소년센터),127.006213,37.645917,200548.3164,560699.2377
2025,1130564500,특정계층이용시설,백운경로당,서울특별시 강북구 삼양로159길 9  (우이동),127.0129502,37.6574242,201142.7188,561976.4814
2025,1130564500,특정계층이용시설,대우(아)경로당,서울특별시 강북구 삼양로149길 45,127.011155,37.655339,200984.3388,561745.0247
2025,1130564500,공공시설,우이동주민센터,서울특별시 강북구 삼양로139길 49,127.011843,37.647866,201045.154,560915.6046
2025,1130564500,특정계층이용시설,우이경로당,서울특별시 강북구 삼양로170길 23,127.013863,37.661865,201223.1909,562469.3775
2025,1130564500,특정계층이용시설,삼각산경로당,서울특별시 강북구 삼양로 515-21,127.013315,37.648824,201175.0441,561021.9503
2025,1130564500,특정계층이용시설,소귓골경로당,서울특별시 강북구 삼양로173가길 55,127.009657,37.661471,200852.0823,562425.6008
2025,1130566000,공공시설,강북문화예술회관,서울특별시 강북구 삼각산로 85 (강북문화예술회관),127.013178,37.640787,201163.0792,560129.9239
2025,1130566000,특정계층이용시설,가오경로당,서울특별시 강북구 삼양로111길 56,127.013406,37.641941,201183.184,560258.0088
2025,1130566000,특정계층이용시설,극동(아)경로당,서울특별시 강북구 인수봉로72길 4,127.012689,37.642143,201119.9001,560280.42
2025,1130566000,특정계층이용시설,제일경로당,서울특별시 강북구 삼양로87길 33-8 (청소년 청년 공간),127.015627,37.635781,201379.3184,559574.3429
2025,1130566000,특정계층이용시설,강북노인종합복지관(휴게실),서울특별시 강북구 삼양로92길 40,127.018735,37.635661,201653.6489,559561.0744
2025,1130566000,공공시설,인수동주민센터,서울특별시 강북구 인수봉로 255,127.01058,37.641458,200933.7735,560204.3689
2025,1130566000,특정계층이용시설,무너미경로당,서울특별시 강북구 인수봉로55가길 21 (수유동),127.0099542,37.6358172,200878.6078,559578.2925
2025,1130566000,특정계층이용시설,삼산경로당,서울특별시 강북구 인수봉로79길 62-4,127.008289,37.643277,200731.5557,560406.2389
2025,1130566000,특정계층이용시설,인수경로당,서울특별시 강북구 인수봉로72길 15-12,127.012103,37.64275,201068.1725,560347.7839
2025,1130566000,특정계층이용시설,한신경로당,서울특별시 강북구 인수봉로48길 5-6,127.01396,37.634314,201232.2047,559411.498
2025,1132051100,특정계층이용시설,현대타운아파트경로당,서울특별시 도봉구 도봉로114길 22-8 (현대타운아파트 101동),127.035151,37.647008,203102.139,560820.8906
2025,1132051100,야외시설,초안산근린공원입구(창원초교교차로)야외무더위쉼터,,127.041362,37.651459,203650.0531,561315.13
2025,1132051100,공공시설,도봉문화정보도서관,서울특별시 도봉구 덕릉로 315 (도봉문화정보도서관),127.043968,37.644543,203880.3833,560547.6289
2025,1132051100,특정계층이용시설,대우그린아파트경로당,서울특별시 도봉구 덕릉로 371 (대우그린아파트),127.050113,37.646162,204422.6126,560727.5933
2025,1132051100,특정계층이용시설,주공3단지아파트경로당,서울특별시 도봉구 해등로 50 (주공3단지아파트 관리동),127.044249,37.649408,203904.9282,561087.6061
2025,1132051100,특정계층이용시설,삼성아파트제2경로당,서울특별시 도봉구 노해로66길 21 (삼성아파트),127.049014,37.647294,204325.5571,560853.1826
2025,1132051100,특정계층이용시설,삼성아파트제1경로당,서울특별시 도봉구 노해로66길 21 (삼성아파트),127.048309,37.650677,204263.1465,561228.629
2025,1132051100,특정계층이용시설,주공4단지아파트경로당,서울특별시 도봉구 덕릉로 355-8 (주공4단지아파트),127.048486,37.645779,204279.0473,560685.0088
2025,1132051100,공공시설,모두가시원한모두온,서울특별시 도봉구 도봉로112길 43 (창동),127.0371743,37.6471236,203280.6937,560833.7899
2025,1132051100,특정계층이용시설,창일경로당,서울특별시 도봉구 도봉로116길 41 (창동),127.037729,37.6484448,203329.588,560980.4492
2025,1132051100,공공시설,창1동주민센터,서울특별시 도봉구 해등로 46 (창동),127.0438153,37.6483916,203866.7073,560974.778
2025,1132051100,공공시설,창동종합사회복지관,서울특별시 도봉구 덕릉로 329,127.0455373,37.6448276,204018.8661,560579.2827
2025,1132051200,특정계층이용시설,수산트리플아파트경로당,서울특별시 도봉구 우이천로20길 6 (수산트리플아파트 101동),127.034407,37.640229,203036.7556,560068.4668
2025,1132051200,특정계층이용시설,금용아파트경로당,서울특별시 도봉구 우이천로 200 (창동금용아파트 노인정),127.035415,37.638041,203125.8131,559825.6545
2025,1132051200,특정계층이용시설,창동건영캐스빌아파트경로당,"서울특별시 도봉구 우이천로20길 7 (건영캐스빌아파트 관리사무소,노인정)",127.034024,37.641342,203002.9073,560191.986
2025,1132051200,야외시설,우이천우이교하부야외무더위쉼터,,127.0312,37.642916,202753.6071,560366.5972
2025,1132051200,야외시설,우이천우이3교하부야외무더위쉼터,,127.036707,37.636963,203239.895,559706.0515
2025,1132051200,특정계층이용시설,창2동한신아파트경로당,서울특별시 도봉구 도봉로110다길 5 (창동 한신아파트),127.03427,37.645474,203024.4513,560650.6035
2025,1132051200,특정계층이용시설,태영데시앙아파트경로당,서울특별시 도봉구 도봉로110다길 51 (태영창동데시앙 103동),127.033264,37.643008,202935.7652,560376.8708
2025,1132051200,특정계층이용시설,대우아파트경로당,서울특별시 도봉구 덕릉로63가길 43 (창동대우아파트),127.038665,37.642397,203412.4667,560309.2388
2025,1132051200,특정계층이용시설,창2동구립경로당,서울특별시 도봉구 덕릉로59나길 15-6 (창동),127.0391232,37.6412397,203452.9598,560180.8072
2025,1132051200,공공시설,창2동주민센터,서울특별시 도봉구 덕릉로59길 73-3  (창동),127.0356792,37.6414117,203148.9898,560199.7762
2025,1132051200,특정계층이용시설,장수경로당,서울특별시 도봉구 도봉로104길 101  (창동),127.0374763,37.6440198,203307.4834,560489.3104
2025,1132051200,특정계층이용시설,초안경로당,서울특별시 도봉구 덕릉로59차길 14  (창동),127.0357329,37.6412673,203153.7354,560183.7511
2025,1132051300,특정계층이용시설,초안산신도브래뉴아파트경로당,"서울특별시 도봉구 우이천로4라길 11-14 (초안산신도브래뉴 관리,노인정)",127.042188,37.633552,203723.8385,559327.6694
2025,1132051300,특정계층이용시설,한승미메이드아파트경로당,서울특별시 도봉구 덕릉로60길 164-13 (창동한승미메이드아파트 관리동),127.043167,37.632949,203810.2834,559260.782
2025,1132051300,특정계층이용시설,신창아파트경로당,서울특별시 도봉구 덕릉로62길 13 (신창아파트),127.041948,37.641412,203702.2642,560200.0384
2025,1132051300,특정계층이용시설,창3동한신아파트경로당,,127.040672,37.639013,203589.7619,559933.7246
2025,1132051300,특정계층이용시설,창동어르신복지관,서울특별시 도봉구 창동 467-4,127.0413734,37.6367172,203651.7807,559678.9416
2025,1132051300,특정계층이용시설,초헌약수경로당,서울특별시 도봉구 덕릉로60바길 31  (창동),127.0415238,37.6393112,203664.9282,559966.8546
2025,1132051300,공공시설,창3동주민센터,서울특별시 도봉구 덕릉로62길 89  (창동),127.0429158,37.638092,203787.8492,559831.5913
2025,1132051300,특정계층이용시설,창3동경로당,서울특별시 도봉구 우이천로4나길 24  (창동),127.0402309,37.6348231,203551.0292,559468.6724
2025,1132051400,특정계층이용시설,만수정경로당,서울특별시 도봉구 마들로16길 56 (성원아파트),127.049829,37.660658,204396.694,562336.4902
2025,1132051400,특정계층이용시설,녹천경로당,서울특별시 도봉구 덕릉로66길 17 (주공17단지아파트),127.052451,37.643776,204629.0957,560462.8845
2025,1132051400,특정계층이용시설,노송경로당,"서울특별시 도봉구 노해로70길 126 (주공18단지아파트 관리사무소,경로당)",127.052483,37.646413,204631.7562,560755.5662
2025,1129081000,생활밀착민간시설,SC제일은행석관동지점,서울특별시 성북구 돌곶이로 48,127.0597678,37.6084552,205277.3411,556543.0353
2025,1129081000,공공시설,한천마을공동체,서울특별시 성북구 한천로74길 7 (석관동),127.0634958,37.6106123,205606.3519,556782.666
2025,1129081000,생활밀착민간시설,새마을금고석관동(본점),서울특별시 성북구 돌곶이로 39,127.0600629,37.6076035,205303.4582,556448.5225
2025,1129081000,생활밀착민간시설,강북신용협동조합,서울특별시 성북구 돌곶이로 59,127.0587156,37.6089416,205184.4008,556596.9618
2025,1129081000,공공시설,석관지구대,서울특별시 성북구 화랑로32가길 20,127.0552463,37.6089607,204878.0714,556598.8958
2025,1130553400,공공시설,삼양동종합복지센터,서울특별시 강북구 삼양로47길 9,127.018431,37.623025,201627.0917,558158.606
2025,1130553400,공공시설,삼양동주민센터,서울특별시 강북구 솔매로 69 (미아동),127.0199065,37.6249773,201757.3032,558375.3172
2025,1130553400,특정계층이용시설,미동경로당,서울특별시 강북구 삼양로74길 74 (미아동),127.0220201,37.6301478,201943.7526,558949.2298
2025,1130553400,특정계층이용시설,미송경로당,서울특별시 강북구 인수봉로 42 (미아동),127.0129864,37.623794,201146.4297,558243.8764
2025,1130553400,특정계층이용시설,은혜경로당,"서울특별시 강북구 삼양로63가길 7-26 (미아동, 스카이팰리스 11A)",127.0160684,37.6272716,201418.4403,558629.8953
2025,1130553400,특정계층이용시설,청암경로당,서울특별시 강북구 솔매로22길 11,127.016998,37.624735,201500.5519,558348.374
2025,1130553400,특정계층이용시설,미양할머니경로당,서울특별시 강북구 삼양로35가길 7-4 (미아동),127.0193915,37.6206923,201711.9383,557899.7183
2025,1130553400,특정계층이용시설,실개울경로당,서울특별시 강북구 삼양로47길 37 (미아동),127.0169319,37.6226723,201494.758,558119.4352
2025,1130553400,특정계층이용시설,삼일경로당,서울특별시 강북구 삼양로41길 61 (미아동),127.0167817,37.6215081,201481.5214,557990.219
2025,1130553400,특정계층이용시설,팔팔경로당,서울특별시 강북구 인수봉로 36,127.0132726,37.623229,201171.7041,558181.171
2025,1130553400,공공시설,구세군강북종합사회복지관,서울특별시 강북구 인수봉로20가길 24,127.0133722,37.6257196,201180.4574,558457.6024
2025,1129081000,특정계층이용시설,석관동제2경로당,서울특별시 성북구 화랑로32라길 7-2,127.05711,37.607683,205042.7164,556457.1835
2025,1129081000,특정계층이용시설,석관실버복지센터,서울특별시 성북구 화랑로32길 88,127.0582638,37.6066924,205144.6632,556347.3003
2025,1130553500,공공시설,미아문화정보도서관,"서울특별시 강북구 솔매로49길 14 (미아동복합청사, 미아문화정보도서관)",127.026967,37.627063,202380.5225,558606.9635
2025,1130553500,공공시설,한전강북성북지사,서울특별시 강북구 도봉로 242 (한국전력강북성북지사),127.024945,37.630569,202201.9262,558996.0432
2025,1130553500,특정계층이용시설,요한경로당,서울특별시 강북구 도봉로49길 62,127.022968,37.624712,202027.573,558345.9334
2025,1130553500,공공시설,미아동주민센터,서울특별시 강북구 솔매로49길 14,127.026937,37.627043,202377.8748,558604.7429
2025,1130553500,특정계층이용시설,미아경로당,서울특별시 강북구 솔매로 147-11 (미아동),127.0285432,37.6274542,202519.6489,558650.4237
2025,1130553500,특정계층이용시설,운산경로당,서울특별시 강북구 도봉로72길 14-4 (미아동),127.0250429,37.6319109,202210.5282,559144.9823
2025,1130553500,특정계층이용시설,율곡경로당,서울특별시 강북구 오패산로52아길 11 (미아동),127.0311905,37.62704,202753.3544,558604.5262
2025,1130553500,특정계층이용시설,한빛경로당,서울특별시 강북구 솔매로43길 25 (미아동),127.0237313,37.6269019,202094.8943,558589.0059
2025,1130554500,특정계층이용시설,꿈의숲해링턴플레이스(아)경로당,서울특별시 강북구 오현로 45,127.03478,37.61718,203070.6246,557510.2827
2025,1130554500,특정계층이용시설,꿈의숲롯데캐슬(아)경로당,"서울특별시 강북구 오현로 56  (미아동, 꿈의숲 롯데캐슬)",127.0356095,37.6171825,203143.8586,557510.5876
2025,1130554500,특정계층이용시설,한일유앤아이(아)경로당,서울특별시 강북구 월계로21가길 41,127.036443,37.614641,203217.5554,557228.5367
2025,1130554500,특정계층이용시설,경남아너스빌(아)경로당,서울특별시 강북구 오패산로30길 30,127.035654,37.615185,203147.8716,557288.8881
2025,1130554500,특정계층이용시설,오패산경로당,"서울특별시 강북구 오패산로52다길 55 (미아동, 범신주택)",127.0332572,37.6224067,202935.9755,558090.3417
2025,1130554500,특정계층이용시설,벽오산경로당,서울특별시 강북구 월계로21나길 30 (미아동),127.0381214,37.6155997,203365.6983,557335.0009
2025,1130554500,특정계층이용시설,송중경로당,서울특별시 강북구 도봉로34길 25-3 (미아동),127.0294927,37.6223791,202603.643,558087.1673
2025,1130554500,특정계층이용시설,원송경로당,서울특별시 강북구 오패산로 156-3 (미아동),127.0338298,37.6157505,202986.7914,557351.5929
2025,1130554500,공공시설,송중동주민센터,서울특별시 강북구 오패산로 162,127.033751,37.616097,202979.8204,557390.0482
2025,1130554500,특정계층이용시설,구봉경로당,"서울특별시 강북구 오현로9길 97 (미아동, 월드아트빌)",127.03293,37.6209111,202907.1482,557924.3359
2025,1129070500,특정계층이용시설,종암극동(아)경로당,서울특별시 성북구 북악산로29길 67 (극동아파트),127.033706,37.595077,202976.6849,555057.0573
2025,1129070500,특정계층이용시설,종암2차아이파크경로당,서울특별시 성북구 종암로9길 71 (종암2차 아이파크 211동),127.03193,37.596711,202819.779,555238.3583
2025,1129070500,특정계층이용시설,종암2동S.K(아)제2경로당,서울특별시 성북구 종암로24가길 53 (종암에스케이아파트),127.036877,37.601358,203256.4524,555754.2838
2025,1129070500,특정계층이용시설,종암동S.K(아)경로당,서울특별시 성북구 종암로24가길 53 (종암에스케이아파트),127.037831,37.601575,203340.6864,555778.4019
2025,1129070500,특정계층이용시설,종암1동SH-VILLE(아)경로당,서울특별시 성북구 종암로9길 71 (종암2차 아이파크 215동),127.030178,37.597401,202665.033,555314.8894
2025,1129070500,특정계층이용시설,래미안세레니티경로당,서울특별시 성북구 종암로23길 35 (래미안세레니티 210동),127.030392,37.599686,202683.8494,555568.5052
2025,1129070500,특정계층이용시설,남종경로당,서울특별시 성북구 월곡로 64-20,127.040358,37.597854,203564.0119,555365.505
2025,1129070500,공공시설,종암동새날도서관,서울특별시 성북구 종암로 98-8 (종암동주민센터),127.035102,37.598999,203099.8075,555492.4008
2025,1129070500,특정계층이용시설,종암1동현대아이파크경로당,서울특별시 성북구 종암로21길 127 (아이파크 종암동 102동),127.029409,37.602824,202596.9338,555916.7608
2025,1129070500,특정계층이용시설,북바위경로당,"서울특별시 성북구 종암로19다길 23 (종암동, 덕신빌리지)",127.0282334,37.5990745,202493.2487,555500.5759
2025,1129070500,특정계층이용시설,종일사랑방경로당,서울특별시 성북구 종암로13가길 31 (종암동),127.0333859,37.5975593,202948.3179,555332.5548
2025,1129070500,특정계층이용시설,종암동제2경로당,서울특별시 성북구 월곡로5나길 37 (종암동),127.036964,37.5988046,203264.2465,555470.8877
2025,1129070500,특정계층이용시설,성북노인종합복지관,서울특별시 성북구 종암로15길 10,127.0343942,37.5977879,203037.3519,555357.959
2025,1129070500,공공시설,종암동주민센터,서울특별시 성북구 종암로 98-8 (종암동),127.0351991,37.5990299,203108.3809,555495.8336
2025,1129070500,특정계층이용시설,중앙경로당,서울특별시 성북구 종암로22길 29 (종암동),127.0357248,37.6001243,203154.7585,555617.3174
2025,1129070500,특정계층이용시설,종암동제1경로당,서울특별시 성북구 종암로21길 81-26 (종암동),127.0311221,37.6018456,202748.2435,555808.218
2025,1129070500,생활밀착민간시설,근해안강망수협종암동지점,서울특별시 성북구 종암로19길 13,127.0340788,37.5982224,203009.4814,555406.1735
2025,1129070500,생활밀착민간시설,IBK기업은행종암동지점,서울특별시 성북구 종암로 108,127.0344323,37.599806,203040.6344,555581.947
2025,1129070500,생활밀착민간시설,새마을금고새종암(제1지점),서울특별시 성북구 종암로 122,127.0338594,37.6011878,202989.9876,555735.2931
2025,1129070500,생활밀착민간시설,한국양봉농협종암중앙지점,서울특별시 성북구 종암로 90,127.0355001,37.5986603,203134.9773,555454.8221
2025,1129070500,생활밀착민간시설,서울경기양돈농협종암동지점,서울특별시 성북구 정릉로52길 5,127.0302494,37.6038313,202671.1085,556028.5836
2025,1129070500,생활밀착민간시설,새마을금고종암(본점),서울특별시 성북구 종암로21길 25,127.0335965,37.5997458,202966.8293,555575.2387
2025,1129070500,생활밀착민간시설,천주교종암동교회,서울특별시 성북구 종암로 82,127.0354065,37.597631,203126.7547,555340.5781
2025,1129070500,생활밀착민간시설,새마을금고새종암(본점),서울특별시 성북구 종암로 98-7,127.0349666,37.5991301,203087.8451,555506.947
2025,1129071500,특정계층이용시설,월곡두산위브(아)경로당,서울특별시 성북구 오패산로 46 (월곡두산위브아파트 301동),127.039333,37.605164,203473.1544,556176.7959
2025,1129071500,특정계층이용시설,월곡두산(아)제2경로당,서울특별시 성북구 오패산로 46 (월곡두산위브아파트 101동),127.038403,37.606838,203390.9582,556362.5575
2025,1129071500,특정계층이용시설,월곡3에스에이치(아)경로당,서울특별시 성북구 오패산로 90 (월곡3에스에이치빌 관리동),127.038081,37.611982,203362.2943,556933.4739
2025,1129071500,특정계층이용시설,아남(아)경로당,서울특별시 성북구 종암로36길 52 (아남아파트 상가동),127.034886,37.60557,203080.4619,556221.7022
2025,1129071500,특정계층이용시설,래미안월곡(아)경로당,서울특별시 성북구 오패산로 90 (월곡3에스에이치빌 관리동),127.036865,37.61032,203255.0022,556748.9671
2025,1129071500,특정계층이용시설,동신(아)경로당,서울특별시 성북구 오패산로3길 17 (동신아파트),127.035339,37.604465,203120.5083,556099.0743
2025,1129071500,공공시설,오동숲속도서관,서울특별시 성북구 화랑로13가길 110-10 (오동숲속도서관),127.040865,37.609863,203608.205,556698.3913
2025,1129071500,특정계층이용시설,꿈의숲푸르지오(아)경로당,서울특별시 성북구 오패산로16가길 40 (꿈의숲 푸르지오 101동),127.039261,37.610764,203466.5368,556798.332
2025,1129071500,공공시설,생명의전화종합사회복지관,서울특별시 성북구 오패산로 21 (하월곡동),127.036854,37.6042277,203254.2963,556072.788
2025,1129071500,공공시설,월곡종합사회복지관,서울특별시 성북구 오패산로16길 23,127.037481,37.608929,203309.4536,556594.6028
